PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,Image,scrape_tag
8050847747295,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8050847747981,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8050847749855,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717110135,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717110289,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0304/8057717110289.jpg,household
8057717112610,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115161,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115185,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115192,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115277,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115383,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115390,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115482,Zippo Reading Glasses,Household,Health,Reading Glasses,,,10.95,10.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717115932,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717110869,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0304/8057717110869.jpg,household
8057717115949,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717113204,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8050612049876,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0200/8050612049876.jpg,household
8057717115888,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717113228,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8057717113259,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0306/8057717113259.jpg,household
8057717115741,Zippo Sunglasses,Household,Seasonal Items,Sunglasses,,,21.99,21.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
5011309073515,Zoflora Blackcurrent & Jasmine 500ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,6.72,8.89,Each,0.5,l,Stock,,,No,https://www.greens.com.mt/media/products/1204/5011309073515.jpg,household
5011309074512,Zoflora Blackcurrent & Jasmine Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/1206/5011309074512.jpg,household
5011309026917,Zoflora Country Garden 120ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,2.69,2.89,Each,0.12,l,Stock,,,No,https://www.greens.com.mt/media/products/1206/5011309026917.jpg,household
5011309093711,Zoflora Cranberry & Orange Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/0938/5011309093711.jpg,household
5011309058611,Zoflora Disinfectant Fig & Cedar 300ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,4.0635,4.45,Each,0.3,l,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
5011309029611,Zoflora Honey Jasmine 250ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.99,4.49,Each,0.25,l,Stock,,,No,https://www.greens.com.mt/media/products/1007/5011309029611.jpg,household
5011309027310,Zoflora Lavender 120ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,2.69,2.89,Each,0.12,l,Stock,,,No,https://www.greens.com.mt/media/products/1007/5011309027310.jpg,household
5011309058918,Zoflora Lemon Zing Mist Spray 300ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,4.0635,4.45,Each,0.3,l,Stock,,,No,https://www.greens.com.mt/media/products/0938/5011309058918.jpg,household
5011309058215,Zoflora Lemon Zing Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/1206/5011309058215.jpg,household
5011309302417,Zoflora Linen Fresh 120ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,2.69,2.89,Each,0.12,l,Stock,,,No,https://www.greens.com.mt/media/products/1239/5011309302417.jpg,household
5011309086218,Zoflora Linen Fresh Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/0938/5011309086218.jpg,household
5011309075410,Zoflora Midnight Bloom 120ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,2.688,2.89,Each,0.12,l,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
5011309058314,Zoflora Midnight Blooms Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/1206/5011309058314.jpg,household
5011309058413,Zoflora Mountain Air Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/1206/5011309058413.jpg,household
5011309059410,Zoflora Moutain Air Mist Spray 300ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,4.06,4.45,Each,0.3,l,Stock,,,No,https://www.greens.com.mt/media/products/0938/5011309059410.jpg,household
5011309036411,Zoflora Peony Blush 500ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,6.95,9.29,Each,0.5,l,Stock,,,No,https://www.greens.com.mt/media/products/1007/5011309036411.jpg,household
5011309029215,Zoflora Pink Grapefruit 500ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,6.95,9.29,Each,0.5,l,Stock,,,No,https://www.greens.com.mt/media/products/0759/5011309029215.jpg,household
5011309058512,Zoflora Rhubarb & Cassis Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/1206/5011309058512.jpg,household
8000300389197,Baci Original Bijou 175g,Household,Seasonal Items,Christmas Items,,,5.06,5.29,Each,0.18,kg,Stock,,,No,https://www.greens.com.mt/media/products/0232/8000300389197.jpg,household
8000300389067,Baci Original Premium Bag 125g,Household,Seasonal Items,Christmas Items,,,3.63,3.79,Each,0.13,kg,Stock,,,No,https://www.greens.com.mt/media/products/0232/8000300389067.jpg,household
8000300421927,Baci Scatola Caffe 150g,Household,Seasonal Items,Christmas Items,,,6.58,6.89,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8000300421927.jpg,household
8000300421941,Baci Scatola Natale Amaretto 200g,Household,Seasonal Items,Christmas Items,,,8.68,9.09,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8000300421941.jpg,household
8000300420753,Baci Tubino Caffe 3pcs 37.5g,Household,Seasonal Items,Christmas Items,,,1.9,1.99,Each,0.04,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8000300420753.jpg,household
5354801070218,Bacofoil Catering Foil 45cm X75m,Household,Disposable Goods,Aluminium/ Foil Products,Kc,,19.49,20.0,Each,1.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0114/5354801070218.jpg,household
8595028425826,Bag Clip Cm.11 - 2 Pcs. ”presto”,Household,Household Care and Essentials,Kitchen Essentials,,,3.63,3.7,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0152/8595028425826.jpg,household
8595028425819,Bag Clip Cm.7/11 - 2+1 Pcs. ”presto”,Household,Household Care and Essentials,Kitchen Essentials,,,3.63,3.7,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0152/8595028425819.jpg,household
5050565623140,Bag Of Spooky Sounds,Household,Seasonal Items,Halloween,,,4.74,4.99,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
6291101711955,Bags Food/freezer Slide Seal 18x21cm 20pk X24,Household,Household Care and Essentials,Kitchen Essentials,,,3.17,3.39,Each,1.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0433/6291101711955.jpg,household
6291101711962,Bags Food/freezer Slide Seal 27cm X30cm  20pk X24,Household,Household Care and Essentials,Kitchen Essentials,,,4.73,5.08,Each,1.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0433/6291101711962.jpg,household
6291101713133,Bags Roasting 38x25 8pk X24,Household,Household Care and Essentials,Kitchen Essentials,,,1.58,1.7,Each,1.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0321/6291101713133.jpg,household
6291101713317,Bags Roasting 55x43cm 4pk X30,Household,Household Care and Essentials,Kitchen Essentials,,,2.31,2.48,Each,1.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0321/6291101713317.jpg,household
5099872017082,Baileys Bar 35g,Household,Seasonal Items,Christmas Items,Baileys,,1.34,1.39,Each,0.04,kg,Stock,,,No,https://www.greens.com.mt/media/products/0500/5099872017082.jpg,household
5099872017983,Baileys Bomb 130g 3 Pack,Household,Seasonal Items,Christmas Items,Baileys,,7.62,7.95,Each,0.39,kg,Stock,,,No,https://www.greens.com.mt/media/products/0816/5099872017983.jpg,household
5099872018171,Baileys Collection 190g,Household,Seasonal Items,Christmas Items,Baileys,,9.1,9.5,Each,0.13,kg,Stock,,,No,https://www.greens.com.mt/media/products/1052/5099872018171.jpg,household
5391531030266,Baileys Hot Chocolate Tin 200gr,Household,Seasonal Items,Christmas Items,Baileys,,19.85,22.0,Each,0.2,kg,Stock,,,No,https://www.greens.com.mt/media/products/0237/5391531030266.jpg,household
5099872013206,Baileys Mini Delights 102g,Household,Seasonal Items,Christmas Items,Baileys,,3.78,3.95,Each,0.1,kg,Stock,,,No,https://www.greens.com.mt/media/products/0130/5099872013206.jpg,household
5099872018201,Baileys Original 205g,Household,Seasonal Items,Christmas Items,Baileys,,9.1,9.5,Each,0.21,kg,Stock,,,No,https://www.greens.com.mt/media/products/1052/5099872018201.jpg,household
5099872018157,Baileys Salted Caramel 205g,Household,Seasonal Items,Christmas Items,Baileys,,9.1,9.5,Each,0.21,kg,Stock,,,No,https://www.greens.com.mt/media/products/1052/5099872018157.jpg,household
5099872016542,Baileys Salted Caramel Bar 90g,Household,Seasonal Items,Christmas Items,Baileys,,1.87,1.95,Each,0.06,kg,Stock,,,No,https://www.greens.com.mt/media/products/1215/5099872016542.jpg,household
5099872015774,Baileys Truffles 135g,Household,Seasonal Items,Christmas Items,Baileys,,5.7,5.95,Each,0.14,kg,Stock,,,No,https://www.greens.com.mt/media/products/0416/5099872015774.jpg,household
5099872015798,Baileys Twistwrap Tube 320g,Household,Seasonal Items,Christmas Items,Baileys,,13.89,14.5,Each,0.32,kg,Stock,,,No,https://www.greens.com.mt/media/products/0131/5099872015798.jpg,household
5015462209255,Baked With Love Cases Foil B. Pink 50mm X50,Household,Party Items,Disposable Cup Cakes,,,5.22,5.56,Each,50.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0121/5015462209255.jpg,household
5015462218257,Baked With Love Cases M Bright 50mm X150,Household,Party Items,Disposable Cup Cakes,,,5.99,6.5,Each,150.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0121/5015462218257.jpg,household
5015462218288,Baked With Love Cases Pastel 50mm X150,Household,Party Items,Disposable Cup Cakes,,,5.99,6.5,Each,150.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0121/5015462218288.jpg,household
5015462212361,Baked With Love Cases Rainbow 50mm X100,Household,Party Items,Disposable Cup Cakes,,,4.4205,4.6,Each,100.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0121/5015462212361.jpg,household
5015462218271,Baked With Love Cases Rainbow 50mm X150,Household,Party Items,Disposable Cup Cakes,,,5.99,6.5,Each,150.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0121/5015462218271.jpg,household
8595028477894,Baking Cup 6cm 60pc Children 630608 Delicia,Household,Household Care and Essentials,Kitchen Essentials,Tescoma,,3.61,3.8,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
8595028477900,Baking Cups 6cm 60pcs Parties 630610 Delicia,Household,Household Care and Essentials,Kitchen Essentials,Tescoma,,3.61,3.8,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0152/8595028477900.jpg,household
7891155021889,Baking Dish,Household,Household Care and Essentials,Kitchen Essentials,,,3.83,3.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0152/7891155021889.jpg,household
8595028418828,Baking Thermometer 636150,Household,Household Care and Essentials,Kitchen Essentials,,,14.8675,15.65,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0152/8595028418828.jpg,household
039938589417,Balloon Cake Topper Blue '0',Household,Seasonal Items,Easter Items,,,2.655,2.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0931/039938589417.jpg,household
039938589431,Balloon Cake Topper Blue '6',Household,Seasonal Items,Easter Items,,,2.655,2.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0931/039938589431.jpg,household
039938589400,Balloon Cake Topper Blue '8',Household,Seasonal Items,Easter Items,,,2.655,2.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0931/039938589400.jpg,household
039938589318,Balloon Cake Topper Pink '0',Household,Seasonal Items,Easter Items,,,2.655,2.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0931/039938589318.jpg,household
5011309086812,Zoflora Sweet Pea Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/0938/5011309086812.jpg,household
5011309073614,Zoflora Velvet Poppy 500ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,6.72,8.89,Each,0.5,l,Stock,,,No,https://www.greens.com.mt/media/products/0314/5011309073614.jpg,household
5011309043518,Zoflora Winter Morn 250ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.99,4.49,Each,0.25,l,Stock,,,No,https://www.greens.com.mt/media/products/0906/5011309043518.jpg,household
5011309093414,Zoflora Winter Morn Spray 800ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,3.89,4.25,Each,0.8,l,Stock,,,No,https://www.greens.com.mt/media/products/0938/5011309093414.jpg,household
5011309075113,Zoflora Winter Spice Mist Spray 300ml,Household,Household Care and Essentials,Floor Wash and Bleach,Zoflora,,4.0635,4.45,Each,0.3,l,Stock,,,No,https://www.greens.com.mt/media/products/0938/5011309075113.jpg,household
039938589332,Balloon Cake Topper Pink '6',Household,Seasonal Items,Easter Items,,,2.655,2.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0931/039938589332.jpg,household
039938589240,Balloon Cake Topper Silver '6',Household,Seasonal Items,Easter Items,,,2.655,2.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0931/039938589240.jpg,household
039938589264,Balloon Cake Topper Silver '9',Household,Seasonal Items,Easter Items,,,2.655,2.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,household
11179557431,Balloons Giant Foil Blue - 3,Household,Party Items,Party Items ,,,8.24,8.5,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0158/11179557431.jpg,household
11179557462,Balloons Giant Foil Blue - 6,Household,Party Items,Party Items ,,,8.24,8.5,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0158/11179557462.jpg,household
11179557479,Balloons Giant Foil Blue - 7,Household,Party Items,Party Items ,,,8.24,8.5,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0158/11179557479.jpg,household
011179538348,Balloons Giant Foil Gold - 4,Household,Party Items,Party Items ,,,7.79,7.95,Each,1.0,p,Non Stock,,,No,https://www.greens.com.mt/media/products/0132/011179538348.jpg,household
